"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"b3721" 15.8486910155638 -0.294540022997283 0.453925395086825 -0.648873198515242 0.516420339538365 0.711017029659759
"b3722" 121.888352030083 -0.0639664314707062 0.187949465650559 -0.340338458794207 0.733601657970261 0.859040672276402
"b3723" 4.58596861948671 -0.965699562174752 0.99940221483291 -0.966277188345242 0.333905497588081 NA
"b3724" 493.202030808251 0.694519586613643 0.129399028009964 5.36727050654635 7.99371223427839e-08 9.48818886938261e-07
"b3725" 524.572361235074 0.814949971861073 0.141436096796417 5.76196593599521 8.31397806823355e-09 1.14714888724869e-07
"b3726" 358.116637000946 1.23669092564779 0.133491723839781 9.26417675999217 1.96587950059639e-20 1.04355436823325e-18
"b3727" 428.607082193435 1.21194557463733 0.152317529148876 7.9567045330204 1.76681954389434e-15 5.53506909570833e-14
"b3728" 840.780738484459 1.25528781667369 0.167634780428331 7.48823014810083 6.98085384767063e-14 1.89225697913455e-12
"b3729" 2949.50312181767 -0.605544977701686 0.104485923214192 -5.79546946683277 6.8130323145663e-09 9.53824524039282e-08
"b3730" 1308.84925326895 -0.432290248416106 0.108442354145015 -3.98635986671798 6.70947244988987e-05 0.000457105235356133
"b3731" 3977.32505740037 0.265489214109118 0.096031483657734 2.76460598125661 0.00569915903507084 0.0230743493983482
"b3732" 10258.3926014763 0.335120505626306 0.0957118240111385 3.50134906620635 0.000462909095504859 0.0026210941674364
"b3733" 8961.15930292921 0.299576751263127 0.0916048638374945 3.27031490155994 0.00107427822009709 0.0054965078409787
"b3734" 15520.1176924377 0.412826573073407 0.0909061474977606 4.54123933789601 5.59244998141521e-06 4.824908313537e-05
"b3735" 3703.98116619483 0.453358620993531 0.0911262770394913 4.97505917856228 6.52277097596687e-07 6.61274023080779e-06
"b3736" 5830.80893037175 0.392532057528265 0.10450566530227 3.75608400169419 0.000172592783453651 0.00108316850305395
"b3737" 3013.40588243909 0.435729687564194 0.0954271120029481 4.56609949120888 4.96883008393473e-06 4.3657169151261e-05
"b3738" 4718.86274639184 0.294823394643762 0.0928711401116314 3.1745426435961 0.00150072837473978 0.00734415345487254
"b3739" 602.258853827801 0.193361708512762 0.125882014702844 1.53605508276309 0.124524871358918 0.267228556054904
"b3740" 176.973139237574 0.0240518574833003 0.171068338512762 0.140597948705195 0.888187568836651 0.94273484197547
"b3741" 1001.21202447451 0.044348738793013 0.109652537216272 0.404447903522215 0.685883380051009 0.824872963673681
"b3742" 838.066922970456 0.752672874886597 0.117206487198789 6.42176805120028 1.34700562894259e-10 2.48707995836646e-09
"b3743" 39.2994768632393 -0.454437199566228 0.304531266216477 -1.49225137113898 0.135633259757393 0.285771950822908
"b3744" 247.511876776996 -0.403043231140209 0.151225983712192 -2.66517182594273 0.00769489948713349 0.0298064867366757
"b3745" 192.101812787434 0.139399166022548 0.155353178674876 0.897304884338956 0.369556250884396 0.567702568681737
"b3746" 181.479613726953 0.130195963269173 0.166434687174964 0.78226459567473 0.434059089084781 0.638482919937104
"b3747" 228.058717041359 -0.515556799883119 0.14507470418567 -3.55373324920447 0.000379804233369974 0.00219276703918435
"b3748" 374.553743532329 -0.803744001859576 0.16013503429144 -5.01916401626885 5.18968267003479e-07 5.38993672958504e-06
"b3749" 161.279237051037 -0.239698372567083 0.168650362217672 -1.42127398610453 0.155237123077322 0.313757950503187
"b3750" 123.396625460967 -0.259113089133844 0.184441035542059 -1.40485596587727 0.160064112931061 0.320968016591036
"b3751" 287.373841898535 -0.0989474819164946 0.15152820903921 -0.652997105581118 0.513758144502745 0.709159618940741
"b3752" 217.924470979787 -0.181791385403818 0.14770713430397 -1.23075561827437 0.218414279322011 0.396569774616972
"b3753" 94.7878784947052 0.200908437664554 0.205410705438276 0.97808163034095 0.328033952436495 0.524492601162897
"b3754" 92.5311792629991 -0.0742454390176641 0.235404151013384 -0.315395623645748 0.752461289231773 0.87280942259297
"b3755" 230.695194929595 -0.31470505784309 0.157861432133597 -1.99355253268422 0.0462009771575237 0.128515381874859
"b4480" 167.9878332018 0.0706369436977148 0.175888825134359 0.401599951809082 0.687978465332936 0.825833446765854
"b3764" 412.898874931704 -0.431754389276542 0.129301959327069 -3.33911714504202 0.000840451138751731 0.00444288278327679
"b3765" 80.3161888633812 0.165721975070463 0.229536542437492 0.7219851502102 0.47030360745006 0.672969070638012
"b3766" 333.535658201101 -0.320789055698529 0.131437453854664 -2.44062134719407 0.0146620191186968 0.0510134766534792
"b4669" 84.5070772103356 0.285286213090264 0.231047533866542 1.2347511713977 0.216923124973824 0.395950166197648
"b3769" 131.053500372328 -0.334228530977952 0.184397518738328 -1.81254353781324 0.0699022530443842 0.177401335415429
"b3770" 1303.53032807133 -0.0142309054395772 0.113949119368606 -0.124888244142919 0.900612025317502 0.950079812520975
"b3771" 1297.23166540601 0.0274195332110365 0.109428485917393 0.250570342641269 0.802146313471393 0.899402658368142
"b3772" 647.94955970353 -0.02804178711188 0.118693899861272 -0.236252976308429 0.81323637360463 0.905913558705012
"b3773" 125.918924856084 0.103506885960687 0.179360282857442 0.577089221268433 0.563879185318078 0.751183773539803
"b3774" 15814.3758813862 -0.185407584391872 0.0940515268279423 -1.97134050498783 0.0486849412535167 0.133673739562458
"b3775" 170.749212921359 -0.385766007431184 0.178261040691632 -2.16405113497855 0.0304604251582738 0.0913812754748215
"b3778" 408.172066475725 0.415676961694966 0.127869906743658 3.25078020529316 0.00115088794779159 0.00584932677720671
"b3779" 771.230635532225 -0.212678699859394 0.155449288638557 -1.36815486080418 0.171263607447912 0.335881360045675
"b3780" 2067.94551262116 -0.142981247112326 0.0952456092498076 -1.50118465552904 0.133307807625528 0.281804447314585
"b3781" 1147.8987465386 -0.183124151089115 0.111747804248499 -1.63872706332461 0.101270115117623 0.230389511892593
"b3782" 243.202648788851 -0.24356300838428 0.156129499844283 -1.56000633209739 0.118758384829977 0.258482088166385
"b3783" 3862.63690342104 -0.411048797795101 0.0925057425881782 -4.44349492576941 8.8509244764586e-06 7.35396377152712e-05
"b3784" 401.535587082748 -0.299205339529551 0.126414409575178 -2.36686102901596 0.017939667650116 0.0602507994365056
"b3785" 450.992420700078 -0.225496642973905 0.12004500017593 -1.87843427584182 0.0603217802591601 0.157571143284936
"b3786" 457.331117627039 -0.40602430655849 0.125307206550602 -3.24023109073561 0.00119432863966182 0.006030018574356
"b3787" 343.091004087109 -0.495927565868481 0.136851986521369 -3.62382438482941 0.000290278738757811 0.00173080396182895
"b3788" 304.530434156409 -0.403605339428584 0.13837071121576 -2.91684082478442 0.00353596171982647 0.0152361281772004
"b3789" 193.709964380218 -0.525258342565146 0.154452745076844 -3.40077052242624 0.000671962111717022 0.00366367930240008
"b3790" 102.630464369089 -0.772541188243594 0.202151988174451 -3.8215859028649 0.000132596209113459 0.000854608282009511
"b3791" 284.616547232211 -0.473983746324699 0.141347245383296 -3.35332849988963 0.000798458790047055 0.00425029177654575
"b3792" 156.758953073271 -0.561494549451745 0.174603046155723 -3.21583478532767 0.00130065687821093 0.00647280024547157
"b4481" 160.460426533993 -0.394593195897882 0.1668355149818 -2.36516305260861 0.018022134400255 0.0604215769103287
"b3793" 88.3444236176309 -0.718706116581431 0.210293619171197 -3.41763159250374 0.000631685487862591 0.00347708911676873
"b3794" 103.593696899407 -0.390251943638367 0.198575409587358 -1.96525815784197 0.0493843657807409 0.135205620353862
"b3795" 441.546299026901 -0.310965919509482 0.132090028022356 -2.35419678657993 0.0185627810866532 0.0617466921785802
"b3800" 23.478983161782 -0.0801661883964207 0.410760924191546 -0.195165079429604 0.845263715936826 0.921434168747016
"b3801" 47.9610458300862 0.406324736041446 0.283521427791544 1.43313589807466 0.151819004263614 0.309365354029705
"b3802" 864.003989719245 0.053028461233421 0.107936062338924 0.491295124950079 0.623217727370684 0.787492000777532
"b3803" 730.742754834174 0.126543945708766 0.109086796019074 1.16002990578841 0.246036630388155 0.431552088730393
"b3804" 445.305494536871 0.238677043280246 0.123610498250766 1.93088003573974 0.0534978896212086 0.144398964782669
"b3805" 632.510564595996 0.214244280416751 0.109386410457677 1.9586005201226 0.0501595886393662 0.136740333651682
"b3806" 3354.97558119062 0.133055679944706 0.0904154694239987 1.4716030430672 0.141128103343399 0.294474175546929
"b3807" 79.1645545087571 0.131855840047102 0.235889506118382 0.558972894626903 0.576180219016838 0.760602435034854
"b3808" 9.45372104447909 -0.554900162195281 0.591039376191598 -0.938854811621549 0.347805292723666 0.545899674193929
"b4558" 234.451376662031 -0.0656543728034009 0.15393001067387 -0.42652093971787 0.669728293112075 0.817012938485269
"b3809" 754.235478673553 0.132422858613551 0.114786719636638 1.15364267776569 0.248646693741591 0.433741516878303
"b3810" 549.853509093882 0.194159695977731 0.114428535777168 1.69677689799183 0.0897388479720233 0.212504260811074
"b3811" 684.123239788816 0.19811290331576 0.10947735088534 1.80962456356157 0.0703540280529975 0.178192906042781
"b3812" 386.638120559284 0.0397106975909651 0.128922549122123 0.308019798408957 0.75806726732356 0.875659485858588
"b3813" 744.463798149337 -0.161557605196923 0.113091015800703 -1.42856268513523 0.153129965610251 0.310813982242367
"b4482" 22.375145040146 -0.275931115048301 0.399648338228741 -0.690434786420581 0.489920807137322 0.690473083319126
"b3816" 273.638557470914 -0.559875294850051 0.142688411187842 -3.92376150374962 8.71770408304059e-05 0.000576454411857805
"b3817" 13.5111588542147 -0.8405042477085 0.496084867606629 -1.69427511821421 0.0902130163957131 0.213217973615616
"b3818" 3.31005507555855 -1.25502768160616 1.10527067427992 -1.13549351377102 0.256168598047994 NA
"b3819" 94.3531821462066 -1.11200072173672 0.212214074739782 -5.239995146883 1.60580820260848e-07 1.82118663215715e-06
"b3820" 107.522016036898 -0.502137769876101 0.202029718471279 -2.4854648795023 0.0129382352961997 0.045999939815884
"b3821" 226.02686427946 0.0813864842019217 0.148493188832963 0.548082271258055 0.583635413270488 0.763775048680286
"b3822" 405.491410947165 0.104138588114839 0.128802919410071 0.808511084933506 0.418796427412735 0.624031167864123
"b3823" 255.509317047492 0.411367826767232 0.141260183411221 2.9121286468226 0.00358974757059587 0.0154157474323791
"b3824" 150.88740467476 0.267145126818507 0.18269329857827 1.46226013158362 0.143669939259548 0.297903241468989
"b3825" 373.480712380547 0.165387818604477 0.133118583935341 1.24240969003103 0.214085442223753 0.392438637975628
"b3826" 360.653208960301 0.316338291378641 0.128482618281107 2.46210962705107 0.0138122441396896 0.0486547438727132
"b3827" 162.492923093025 0.359978803539037 0.17750769652253 2.02796166358537 0.0425641608143445 0.120682657739188
"b3828" 163.96929196244 0.634732834795028 0.17393488846366 3.64925542196579 0.000263001504671122 0.00158297913520162
"b3829" 36806.5996758773 -0.490719626476572 0.108090758493337 -4.53988512354477 5.62848854192007e-06 4.84506378540957e-05
"b3830" 749.644053269306 -0.291898783711379 0.113302666947329 -2.57627460655514 0.0099871294491766 0.0371311369209659
"b3831" 828.738506112505 0.097086854672333 0.136030116462802 0.713715882900696 0.475402883064385 0.677969825530693
"b3832" 107.783834503708 -0.165963111026665 0.209925720532339 -0.790580166193112 0.429189024538361 0.634078257358182
"b3833" 593.247068621791 0.0339877245849495 0.11196500039425 0.303556687047492 0.761465653985408 0.878190020981361
"b3834" 343.821127473268 0.00779981612587236 0.132683905164242 0.0587849454401981 0.953123399521357 0.979948480204793
"b3835" 471.345862135535 -0.157357801914123 0.127477655560162 -1.23439516692288 0.217055689099486 0.395950166197648
"b3836" 575.4337846579 -0.0457307881910245 0.134379975889326 -0.340309543057873 0.733623431269015 0.859040672276402
"b3838" 732.867151071182 0.154209380816992 0.110935225012156 1.39008489684043 0.164503098965935 0.326783183080979
"b3839" 456.689689777744 -0.0517052666919983 0.120165959667194 -0.430282143422302 0.666990414843197 0.816278375129907
"b4483" 149.129783872636 0.431607306701292 0.184441311918226 2.3400793575609 0.0192796427902215 0.0637429020278776
"b3842" 117.945777330717 -0.0461372956553885 0.197853084765129 -0.233189670558627 0.815614126479159 0.906976197673362
"b3843" 995.699605992322 0.109981167479992 0.0997022505200126 1.10309613781402 0.269985417891209 0.456788077547676
"b3844" 741.660583493294 0.259481122984169 0.107015479282407 2.42470645110521 0.0153207694047514 0.0527056531637801
"b3845" 95.2772348544853 -0.658618096833184 0.202346984724099 -3.25489454528424 0.00113434477297055 0.00578062096305793
"b3846" 107.927212259217 -1.92987605335882 0.211666919440968 -9.11751377331802 7.68674279460702e-20 3.71882670392254e-18
"b3847" 1582.45006136868 0.0939636187392536 0.103937416057595 0.904040357200966 0.365974002216905 0.56392297173089
"b3848" 323.679984397722 0.0903581242014618 0.133302072599446 0.677844855968409 0.497870066883362 0.696549267222769
"b3849" 354.058047941681 -0.105444447265286 0.133013989255016 -0.792732011541484 0.427933975470905 0.633693783126618
"b3850" 231.925016790531 -0.0127766344979293 0.148807118344278 -0.0858603717355073 0.931577413906683 0.966934744820802
"b3856" 68.5271170837015 0.150408520143475 0.231759943357508 0.648984108144424 0.516348648183495 0.711017029659759
"b3857" 94.9619800688603 0.117479073998558 0.202879801790546 0.57905751564093 0.562550365096427 0.749936343006119
"b3858" 154.880087014026 -0.288779604783836 0.174334501503369 -1.65646846891208 0.0976269853435132 0.225048454754468
"b3859" 520.023273310096 -0.158084514888481 0.130202525173699 -1.21414323322521 0.224693033221975 0.403750245874183
"b3860" 952.839285670158 0.372595268329676 0.109821940357306 3.39272159203739 0.000692019341870218 0.00375162826188365
"b3861" 24.7281551369502 -0.453613304009596 0.394202404152606 -1.15071166292023 0.249850876797787 0.434925068879267
"b3862" 49.972266316354 -0.523265026760703 0.271549970882813 -1.92695666679529 0.0539850305085859 0.145303370847757
"b3863" 1349.39919213771 0.0274551402836643 0.115327531138009 0.238062325732176 0.811832754481225 0.904843692275135
"b3865" 412.760456728864 0.0563121543091892 0.131956707563797 0.426747191172255 0.669563474204142 0.817012938485269
"b3866" 295.388565217271 -0.102013775727191 0.140979462130323 -0.723607355182615 0.469306824562614 0.67223031608403
"b3867" 670.374176685162 -0.0177537975522855 0.116854915420727 -0.151930258888677 0.8792419421825 0.93799502004504
"b4686" 192.481209641969 -0.1399161189877 0.15521536775897 -0.901432126263244 0.367358606556873 0.565007885014232
"b3868" 324.190563686721 -0.0890954362917385 0.135622840902577 -0.656935334039635 0.511222497338255 0.708135140920269
"b3869" 276.994413262232 -0.246903571859228 0.140265757595723 -1.76025550420409 0.0783644948810841 0.192858402727304
"b3870" 4648.28870897271 -0.0988289143489848 0.123366858641445 -0.801097761889378 0.42307505180159 0.628690842918225
"b3871" 5239.64402150209 -0.00138947508686281 0.0920241664384905 -0.0150990238829443 0.987953179702408 0.995769264984864
"b3872" 25.3004673951116 -0.599142426391535 0.360486513725978 -1.66203839416575 0.096505076484561 0.223140855549507
"b3873" 40.1765427362423 -0.163794966647612 0.301325334778622 -0.543581795961328 0.58672928954683 0.766397588738204
"b3874" 15.5664203879978 -0.750938757358615 0.466174227279528 -1.61085429741773 0.107211483249523 0.240188914993948
"b3875" 7.60710159738896 -2.46254781069252 0.783652316438906 -3.14239843235952 0.00167569839006759 NA
"b3876" 18.1614610354951 -0.797990917794993 0.439757502396255 -1.81461581313954 0.0695829706655517 0.176825873592911
"b3877" 21.4710797621832 0.619493351283057 0.405579809003254 1.52742650775815 0.126654989113448 0.271146598732534
"b3878" 28.4425226498053 0.0979893211602972 0.357472699975642 0.274116935830272 0.783994759227213 0.891443631254849
"b3879" 11.6558116451888 0.171605076568973 0.524059600726559 0.327453358990197 0.743325014216561 0.866947880480835
"b3880" 46.1897632755968 0.139103031845723 0.277700212064845 0.500910787252988 0.61643391031975 0.783753708668609
"b3881" 23.9323980107961 0.336756479265431 0.375731823648368 0.896268184034865 0.37010954723727 0.568204633168361
"b3882" 15.4942964262302 0.274814351866204 0.459888322505927 0.597567579817516 0.550128501921868 0.740516869364916
"b3883" 23.9139967254835 0.1585531479514 0.376325390230319 0.42131929459865 0.673521942801028 0.817985657891811
"b3884" 158.326802614587 0.210939293986758 0.165536013443181 1.27428037923096 0.202564067547424 0.378952455294299
"b3885" 203.810224951807 -0.130000644886514 0.175091363782589 -0.742473198437905 0.457800684465526 0.660942335412217
"b3886" 196.413554352057 0.00769424488081925 0.157590761648954 0.0488242127921102 0.961059386164352 0.983182273533232
"b3887" 308.16401422827 -0.437572635567272 0.138422677783948 -3.16113401772389 0.00157156172844171 0.007641868862728
"b3888" 664.571954385024 -0.188795001066804 0.11512073588647 -1.63997389013384 0.10101059588501 0.230210195272813
"b3889" 2.16909865859535 -0.576413489319014 1.28811837804861 -0.447484873395124 0.654525007249293 NA
"b3890" 11.8114030975186 0.00808039681045303 0.519693784546873 0.0155483807017211 0.987594686929794 0.995670507371583
"b3891" 289.821813726523 0.197585715322335 0.135526115911353 1.45791616614745 0.144863652073806 0.299442335438662
"b3892" 45.4204004595654 -0.0403100866257585 0.286796043111537 -0.1405531477646 0.888222963357841 0.94273484197547
"b3893" 65.7830938779469 -0.367387464009884 0.235904656221724 -1.55735571265953 0.119386054762324 0.259405060432974
"b3894" 949.028187035737 -0.349425799362684 0.151314441668873 -2.30926933020277 0.0209286404481654 0.0675014884328171
"b3895" 118.606436057637 -0.0704904041292269 0.209068316254902 -0.33716445127574 0.735992933678042 0.860760401627135
"b3896" 15.5554319593925 -0.55476596195441 0.477538088499361 -1.161720866492 0.245348866930158 0.430741097568702
"b3897" 22.0681737901801 0.268890504335445 0.404956306206743 0.663998807313716 0.506691074442027 0.704645025010097
"b3898" 29.3235574375102 0.719875015817076 0.357032119178034 2.01627522328911 0.0437712042718556 0.123281903262367
"b3899" 9.38737835109762 0.281677856086483 0.631362166307895 0.446143071469882 0.655493901946412 0.809466136749333
"b3900" 2.48982207096768 -0.0911226470885511 1.14059513494493 -0.0798904399087681 0.936324393373913 NA
"b3901" 5.58144040594093 -1.11891604897713 0.770026965847986 -1.45308683799785 0.14619964500158 NA
"b3902" 17.0198436486005 -0.106403971802911 0.444809413906861 -0.239212499727336 0.810940810617062 0.904630137755043
"b3903" 10.4785292689832 -0.72282919417279 0.588382974730481 -1.22850120621504 0.219258876862156 0.397536730250075
"b3904" 9.85521581182668 -0.197426614268361 0.581836766432059 -0.339316154733606 0.734371574072983 0.859653340308404
"b3905" 16.6203857523029 0.556550847396424 0.449564091849098 1.23797887217211 0.215723894963865 0.394684885855382
"b3906" 27.0659360380158 0.241559006561531 0.362411375448045 0.666532628185013 0.50507071557116 0.703491353831259
"b3907" 18.5749583956247 -0.0787152572637823 0.42450343600374 -0.185429022683078 0.852892546315809 0.924753280005397
"b3908" 6417.15932842934 -0.569887086105565 0.116333089767998 -4.89875311695136 9.64467367399423e-07 9.50050071701184e-06
"b3909" 33.1503144914789 -0.244124033307617 0.341004060802226 -0.715897730758119 0.474054499758547 0.677068870731377
"b3910" 247.978045826064 0.27413330628441 0.149966122483946 1.82796822204799 0.0675543210362439 0.173167414487273
"b3911" 734.810453466939 0.114502672752949 0.114738939026096 0.997940836169897 0.318308048583478 0.514564444456202
"b3912" 737.441346642636 0.176989161954844 0.122634184737166 1.44322859351308 0.148956087266901 0.305423908548335
"b4484" 160.268884064868 0.374026618490722 0.181908969927573 2.05611970998264 0.0397709788520631 0.114203366771289
"b3915" 374.909876794538 0.164826894375868 0.134873870610931 1.22208173925209 0.221676717874431 0.40021181658766
"b3916" 1969.78372041209 -0.193149734866378 0.115134323495738 -1.67760342009156 0.0934245447050335 0.218123769005888
"b3917" 345.723680651599 -0.173817247463872 0.348474430607393 -0.498794838866391 0.617923923866633 0.784403476921981
"b3918" 75.0499004589139 -0.254262074863792 0.229357846959048 -1.1085824105647 0.267610369564016 0.454782940183934
"b3919" 2529.57934879471 0.152172458785538 0.102123320839968 1.49008529622729 0.136201809836439 0.286496046887655
"b3920" 180.184494307147 -0.0883503523777876 0.159500594191068 -0.553918641029961 0.579634527029687 0.76200046067183
"b3921" 54.2465992545779 -0.172088220339408 0.25420632068377 -0.676962790997963 0.498429562881809 0.696549267222769
"b3922" 96.3552239524092 -0.204773053163612 0.224773026974841 -0.911021468721567 0.362284061994927 0.560197041536632
"b3923" 279.903041259551 -0.0942033625718423 0.160500297676504 -0.586935749874518 0.557246858625682 0.74520556111524
"b3924" 365.727373536875 0.141856337116693 0.132888349787195 1.06748512825886 0.285752825674115 0.475674953888076
"b3925" 371.92104723004 -0.0052106022179032 0.124831289672031 -0.0417411550548987 0.966705045545427 0.986581224051968
"b3926" 6128.0727035234 0.57951158182752 0.0997574121375757 5.80920825239847 6.27689722450044e-09 8.86086930461861e-08
"b3927" 1304.24677908651 0.442640625258038 0.114136487556039 3.87816932811 0.000105245456111321 0.000689924372085434
"b3928" 573.35071895993 -0.254979090299312 0.127545517053394 -1.99912232268086 0.0455951204067308 0.127386367101261
"b3929" 1013.94647261493 0.0109998289289088 0.121928299647978 0.0902155525884196 0.928115925545165 0.965270521363105
"b3930" 141.879207412207 -0.57491654259065 0.176834409365477 -3.25115764886248 0.00114936106190345 0.00584932677720671
"b3931" 1412.48365220295 -0.0300766067183338 0.117567639744579 -0.255823854112207 0.798086853753203 0.898555760976814
"b3932" 323.822075477504 -0.17657120518192 0.133816956919216 -1.31949798625681 0.187002682904431 0.355938373536223
"b3933" 483.605295176843 0.176091138021761 0.131653549423649 1.33753429962694 0.181048293993442 0.348597773119866
"b3934" 355.880307845939 0.390097414775977 0.126937162828848 3.07315372490209 0.00211809346492258 0.00996688555884513
"b3935" 279.409660530886 0.235802882300076 0.141759829356909 1.66339705239342 0.0962329827650857 0.222775566401065
"b3936" 1662.77719208992 -0.663542622984373 0.109815834360339 -6.04232191877805 1.51911980237182e-09 2.46020164604453e-08
"b3937" 99.0454631140042 -0.368872423005042 0.213604614722003 -1.72689351063465 0.0841867901020624 0.203517970759065
"b3938" 294.617013042582 0.10447171343102 0.14742773118966 0.708630001886291 0.478554113243626 0.680950789581958
"b3939" 595.968312423477 -0.202770992050474 0.157581501930274 -1.28676900249494 0.198174814105855 0.372931629499054
"b3940" 1193.63828523327 -0.406796236145008 0.13442992567687 -3.02608391767491 0.00247743534027213 0.0112056306160001
"b3941" 1005.53291675656 0.026755650600091 0.148882445649428 0.179709907930263 0.857380314681774 0.926473260679289
"b3942" 2228.84460588979 -0.789599218270707 0.168002953649987 -4.69991271650937 2.60272709709817e-06 2.39125552045895e-05
"b3943" 58.2804755487589 0.100384577643558 0.249886070916006 0.401721381570324 0.687889086936703 0.825833446765854
"b3944" 16.0838561487 -0.00171942329090602 0.46161310641895 -0.0037248147138732 0.997028034720246 0.998669416507038
"b3945" 89.9937693668893 -0.0424960305569199 0.264155414901689 -0.160875106697078 0.872191768881549 0.936149734387415
"b3946" 12.7683991809306 0.51214268365004 0.51491881487565 0.994608604025704 0.319926661208423 0.515714761340612
"b3947" 25.5480970956165 -0.507502991045335 0.361858358235852 -1.40249072460157 0.160768758374015 0.322043078881281
"b3949" 5.34138396480191 -0.975192384548522 0.793853958061477 -1.22842794275393 0.219286363721339 NA
"b3950" 5.42032508048312 -0.126289628272845 0.760366014013144 -0.16609057473032 0.868085671412171 NA
"b3951" 63.5738101931557 -0.342178725410423 0.256197158592126 -1.33560702737996 0.181677751997726 0.349457658850181
"b3952" 16.3899593674352 -0.0430192670972692 0.46133887564082 -0.0932487361649579 0.925705957164531 0.964317399984145
"b3953" 14.6318966826175 0.591326328178263 0.479904425489873 1.23217519316404 0.217883647772348 0.395950166197648
"b3954" 82.5448878446053 0.166609750088094 0.229321853923719 0.726532370279524 0.467512470744232 0.670481299506362
"b3955" 853.4103306553 -0.326500645654855 0.106272415536579 -3.07229909103245 0.00212416771337312 0.00996688555884513
"b3956" 9330.22774966254 -0.281082143538887 0.0983961963023408 -2.85663627357312 0.00428156166814053 0.0180749136631108
"b3957" 763.164416282537 -0.0943863984302866 0.125056814785924 -0.754748140610011 0.450400115511075 0.655532841387405
"b3958" 600.951391325535 -0.27771818487022 0.37893935085745 -0.732882938237504 0.463629830170165 0.6664133925951
"b3959" 642.423998231394 -0.418385573139622 0.33382253770913 -1.25331733444605 0.210090242374957 0.387344383192034
"b3960" 890.450560015873 -0.564032312701581 0.316183369104992 -1.78387723015972 0.0744436166038222 0.185841608530247
"b3961" 679.785929095784 -0.282432764739489 0.115545260867489 -2.44434745846817 0.0145114432744236 0.0505585562396054
"b3962" 1308.61642263716 0.000414561432034191 0.113331384442488 0.00365795789113092 0.997081378383446 0.998669416507038
"b3963" 484.341184031717 0.252581929093354 0.120247608668578 2.10051519435626 0.0356835454341101 0.104029375018435
"b3964" 248.146811527816 0.202307424590835 0.150367525961169 1.34541965293144 0.178489752143198 0.345761699286013
"b3965" 422.544910549838 -0.245074212302892 0.129768928958793 -1.8885430762915 0.0589530806839447 0.154539557183838
"b3966" 1028.96419268449 -0.109908085457681 0.10331701767324 -1.06379459969786 0.287421758262949 0.477619982643909
"b3967" 283.379374989035 0.24970870311628 0.14705018586354 1.69811892212095 0.0894853189296113 0.212058226342092
"b3972" 426.005735673652 0.18316444004073 0.128905439066046 1.42092095855539 0.155339739269265 0.313799409876919
"b3973" 340.638632600457 0.210065738775782 0.136206497844433 1.5422593055414 0.123010593654735 0.264871261379379
"b3974" 293.021334225877 -0.155439248264008 0.138971367255102 -1.11849837368785 0.263354200719855 0.449950717546395
"b3980" 55227.8575549516 -0.0733194266897726 0.09358875866371 -0.783421296923377 0.433379753955856 0.637804166199184
"b3981" 830.491017406122 -0.611633833849107 0.115462362214352 -5.2972572370694 1.17555036249789e-07 1.36563935728478e-06
"b3982" 1179.0662308939 -0.350354938234948 0.0994429937040658 -3.52317368157253 0.000426411828255841 0.00243973953232608
"b3983" 3142.41800155504 -0.548010770607315 0.0987707673583631 -5.5483093354839 2.88445208425041e-08 3.63840787656933e-07
"b3984" 8925.37049441844 -0.539104270201673 0.0925799676457118 -5.82312009726268 5.77590180067875e-09 8.26797628546598e-08
"b3985" 12491.5650972936 -0.447167231778333 0.0921828127578072 -4.85087424000806 1.22918468793201e-06 1.1833611781552e-05
"b3986" 7863.80207020574 -0.442381733858487 0.0969567589657312 -4.56267039634487 5.05070726262048e-06 4.41734626035136e-05
"b3987" 18623.4118441272 -0.254400571728007 0.0933556520462586 -2.72506876821929 0.00642880954463283 0.0255414865692169
"b3988" 18353.6946481328 -0.236738698848317 0.0890192522476342 -2.65941010366787 0.00782776164616523 0.0301894096989339
"b3989" 48.2853948262428 -0.519449071711211 0.266927885163657 -1.94602774975245 0.0516514063524033 0.140406596784413
"b3990" 2762.86098847214 0.368032824124641 0.118004853658276 3.11879395393691 0.00181592901921413 0.00865396597435962
"b3991" 1676.42803622333 0.366901003027819 0.120032384290971 3.05668345417861 0.00223800482428671 0.0103680659859683
"b4407" 384.972136508877 0.376967949258006 0.143811149778443 2.62127067225849 0.00876026784778217 0.0332820514057887
"b3992" 1717.65062034743 0.344078639428892 0.119641521125872 2.87591327986289 0.00402860376178026 0.0171081373083602
"b3993" 1453.41694291866 0.36625651897821 0.124518371223174 2.94138539863946 0.00326747722364835 0.014272340512896
"b3994" 6505.22575795376 0.33114568537524 0.117708980029829 2.81325762309148 0.00490423425132204 0.020263765738976
"b3995" 454.875125627686 -0.330577470250968 0.125993464461429 -2.62376680936629 0.00869633025087987 0.0331049544012578
"b3996" 273.559915327924 -0.24677698372692 0.135929454895119 -1.81547835910421 0.0694504287159728 0.17660647940948
"b3997" 674.947637334068 0.0522226793294126 0.116199594156266 0.44942221793979 0.653127106739579 0.808110003871373
"b3998" 271.275779156398 0.0803256852820079 0.13831181417542 0.580757947257719 0.561403600950643 0.748668723947438
"b3999" 277.582460063829 0.0950023245681529 0.151539464892157 0.626914742214255 0.530715123193205 0.724167511904473
"b4000" 3516.55601236108 -0.342277168764432 0.0969649819574511 -3.52990493944119 0.000415709002522253 0.00238312956782621
